BLDG ID, STREET ADDRESS, ZIP CODE, LAST REG, RC COUNT, DOCKET NO, CASE TYPE, CASE STATUS, FILING DATE, CLOSING DATE, CLOSE CODE, STAFF ID, MCI ITEM, CLAIM COST, ALLOW COST, WK BEG DT
314819, 2134 HOMECREST AVE BROOKLYN NY, 11229, 2020, 0, IN210012OM, OM, OPEN, 02/10/2020, N/A, GP, MEP, DOORS, 98150.00, 0, 02/12/2019
367620, 2685 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, XH210122X, X, CLOSED, 08/31/2009, 02/05/2010, GR, RXX-000811-18
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, XD210024OM, OM, CLOSED, 04/02/2009, 01/29/2010, GR, RXX-000915-18, ELEVATOR MODERNIZED, 99766.00, 99766.00, 04/05/2007
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, AT210048OM, OM, CLOSED, 08/24/2012, 01/11/2013, GR, ROM-00008-13, COMPACTOR, 10880.00, 10880.00, 07/15/2011
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, BM210016OM, OM, CLOSED, 01/10/2013, 05/02/2013, DE, ROM-00036-13, GARGE DOOR, 3350.00, 0, 07/31/2012
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, DV210084OM, OM, CLOSED, 10/09/2015, 07/14/2016, DE, ROM-00068-16, CCTV CAMERAS, 14740.27, 0, 05/20/2013
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, FN210061OM, OM, CLOSED, 02/03/2017, 05/02/2018, GP, RRT-00006-18, GARAGE ROOF, 228185.10, 213163.00, 08/01/2015
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, GP210068OM, OM, CLOSED, 04/24/2018, 01/14/2019, GP, ROM-00004-19, BACKFLOW PREVENTER, 44189.01, 42989.01, 09/14/2013
370284, 2750 HOMECREST AVE BROOKLYN NY, 11235, 2020, 0, GU210070OM, OM, OPEN, 09/24/2018, N/A, GP, MJK1, FACADE, 199401.20, 0, 11/01/2016
320183, 180 HOOPER ST BROOKLYN NY, 11211, 2020, 4, BO230033X, X, CLOSED, 03/22/2013, 03/26/2013, CW, RX-00007-13
302562, 145 HOOPER ST BROOKLYN NY, 11211, 2020, 0, GT230012X, X, CLOSED, 08/14/2018, 08/14/2018, CW, RX-00003-18
327294, 301 HOOPER ST BROOKLYN NY, 11211, 2019, 1, HM210046OM, OM, OPEN, 01/15/2019, N/A, NONE, MSA, GAS-REPIPE, 59507.50, 0, 02/08/2018
371837, 378 HOOPER ST BROOKLYN NY, 11211, 2020, 0, BM210034X, X, CLOSED, 01/10/2013, 02/08/2013, GR, RX-00002-13
302612, 146 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 3, HR230166OM, OM, OPEN, 06/07/2019, N/A, NONE, MTK, WINDOWS, 96250.00, 0, 07/23/2018
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, TV/SECURITY SYSTEM, 127919.93, 0, 11/14/2017
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, FACADE RESTORATION, 1224376.68, 0, 05/05/2015
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ARCHITECTURAL FEES, 121900.46, 0, 02/28/2014
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, LOBBY/HALL (MCLEAN), 1163794.00, 0, 08/24/2017
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, LOBBY/HALL (EMV), 206949.92, 0, 08/11/2017
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, LOBBY/HALL (J&G), 58500.00, 0, 08/03/2017
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ELECTRICAL (LOBBY), 41953.10, 0, 05/04/2017
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ENTRANCE DOORS, 76250.00, 0, 09/06/2018
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ENTRANCE SIGNS, 21888.00, 0, 10/26/2018
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ENTRANCE CANOPIES, 77900.00, 0, 08/05/2018
374113, 253 HOPKINSON AVE BROOKLYN NY, 11233, 2020, 0, HR210184OM, OM, OPEN, 06/14/2019, N/A, NONE, MEP, ENGINEERING/CANOPIES, 11400.00, 0, 11/09/2017
319025, 32 HOPKINSON AVE BROOKLYN NY, 11233, 2018, 0, YE210009X, X, CLOSED, 05/04/2010, 05/10/2010, CW, RXX-000811-18
337931, 769 HOPKINSON AVE BROOKLYN NY, 11212, 2018, 0, YD210069X, X, CLOSED, 04/14/2010, 03/25/2011, VO, MX66
367267, 112 HOWARD AVE BROOKLYN NY, 11233, 2020, 0, HN210028OM, OM, OPEN, 02/27/2019, N/A, NONE, MSA, TV/SECURITY SYSTEM, 3960.00, 0, 10/04/2017
309522, 242 HOWARD AVE BROOKLYN NY, 11233, 2019, 0, BM210068OM, OM, CLOSED, 01/23/2013, 02/19/2014, GP, ROM-00085-14, FULL BLDG RENOVATION, 90000.00, 56890.20, 11/25/2010
309522, 242 HOWARD AVE BROOKLYN NY, 11233, 2019, 0, BM210068OM, OM, CLOSED, 01/23/2013, 02/19/2014, GP, ROM-00085-14, REWIRING, 22000.00, 0.00, 12/05/2010
309522, 242 HOWARD AVE BROOKLYN NY, 11233, 2019, 0, BM210068OM, OM, CLOSED, 01/23/2013, 02/19/2014, GP, ROM-00085-14, INTERCOM, 2300.00, 2300.00, 12/05/2010
309522, 242 HOWARD AVE BROOKLYN NY, 11233, 2019, 0, DN210036X, X, CLOSED, 02/27/2015, 10/19/2016, GP, RX-00005-16
307331, 408 HOWARD AVE BROOKLYN NY, 11233, 2020, 0, AQ230006X, X, CLOSED, 05/02/2012, 05/02/2012, CW, RX-00002-12
309777, 623 HOWARD AVE BROOKLYN NY, 11212, 2020, 0, YI230007OM, OM, CLOSED, 09/08/2010, 09/30/2011, GP, RXA-000810-19, REPLACED BOILER, 52416.63, 45507.42, 10/08/2008
309777, 623 HOWARD AVE BROOKLYN NY, 11212, 2020, 0, DM210017X, X, CLOSED, 01/15/2015, 02/06/2015, GR, RX-00003-15
302334, 630 HOWARD AVE BROOKLYN NY, 11212, 2020, 0, YE210033X, X, CLOSED, 05/05/2010, 12/07/2011, GR, RXX-000104-20
325782, 147 HULL ST BROOKLYN NY, 11233, 2020, 0, AR230021X, X, CLOSED, 06/19/2012, 06/19/2012, CW, RX-00005-12
302895, 234 HULL ST BROOKLYN NY, 11233, 2020, 0, YI230015X, X, CLOSED, 09/14/2010, 12/15/2010, CW, RXX-000811-18
326589, 11 HUMBOLDT ST BROOKLYN NY, 11206, 2019, 0, XH210078OM, OM, CLOSED, 08/12/2009, 04/26/2010, GP, RXX-000915-18, BOILER/WATER HEATERS, 12250.00, 11950.30, 03/03/2008
326589, 11 HUMBOLDT ST BROOKLYN NY, 11206, 2019, 0, XH210078OM, OM, CLOSED, 08/12/2009, 04/26/2010, GP, RXX-000915-18, INTERCOM, 2300.00, 2300.00, 12/10/2008
327468, 417 HUMBOLDT ST BROOKLYN NY, 11211, 2018, 0, DX210071OM, OM, CLOSED, 12/07/2015, 05/13/2016, GP, ROM-00051-16, NEW ROOF, 27218.75, 25000.00, 10/18/2015
331183, 606 HUMBOLDT ST BROOKLYN NY, 11222, 2020, 0, BX210027OM, OM, CLOSED, 12/12/2013, 07/17/2014, GP, ROM-00038-14, BOILER INSTALLATION, 16900.00, 16510.50, 12/03/2013
331183, 606 HUMBOLDT ST BROOKLYN NY, 11222, 2020, 0, BX210027OM, OM, CLOSED, 12/12/2013, 07/17/2014, GP, ROM-00038-14, BOILER PURCHASE, 1997.00, 1997.00, 12/03/2013
311761, 76 HURON ST BROOKLYN NY, 11222, 2018, 0, CR210057OM, OM, CLOSED, 06/26/2014, 06/08/2015, GP, ROM-00035-15, NEW ROOF, 26000.00, 26000.00, 04/08/2014
311761, 76 HURON ST BROOKLYN NY, 11222, 2018, 0, CR210057OM, OM, CLOSED, 06/26/2014, 06/08/2015, GP, ROM-00035-15, GAS BOILER/2 HEATERS, 24000.00, 23622.00, 07/18/2013
311761, 76 HURON ST BROOKLYN NY, 11222, 2018, 0, DV210079OM, OM, CLOSED, 10/08/2015, 04/12/2016, GP, ROM-00037-16, 2 ENTRANCE DOORS, 4700.00, 4700.00, 04/24/2015
311761, 76 HURON ST BROOKLYN NY, 11222, 2018, 0, DV210079OM, OM, CLOSED, 10/08/2015, 04/12/2016, GP, ROM-00037-16, NEW HALLWAY, 4500.00, 2800.00, 06/29/2015
300226, 95 INDIA ST BROOKLYN NY, 11222, 2016, 0, BR230018OM, OM, CLOSED, 06/03/2013, 10/05/2015, DE, ROM-00005-15, NEW ROOF, 57050.00, 0, 02/01/2012
300226, 95 INDIA ST BROOKLYN NY, 11222, 2016, 0, BR230018OM, OM, CLOSED, 06/03/2013, 10/05/2015, DE, ROM-00005-15, FACADE, 61350.00, 0, 02/01/2012
307889, 135 INDIA ST BROOKLYN NY, 11222, 2020, 0, YA210022OM, OM, CLOSED, 01/21/2010, 08/02/2010, GR, RXX-000922-18, REWIRING, 17000.00, 17000.00, 08/26/2009
307889, 135 INDIA ST BROOKLYN NY, 11222, 2020, 0, BM210022OM, OM, CLOSED, 01/18/2013, 07/15/2013, GP, ROM-00045-13, POINTING/ROOF/SHED, 82000.00, 81665.00, 07/16/2012
307889, 135 INDIA ST BROOKLYN NY, 11222, 2020, 0, BM210022OM, OM, CLOSED, 01/18/2013, 07/15/2013, GP, ROM-00045-13, APARTMENT WINDOWS, 10500.00, 10500.00, 11/23/2012
349372, 149 INDIA ST BROOKLYN NY, 11222, 2017, 0, ZC210030OM, OM, CLOSED, 03/10/2011, 08/05/2011, GR, RXA-000810-19, NEW ROOF, 10000.00, 10000.00, 09/27/2010
349372, 149 INDIA ST BROOKLYN NY, 11222, 2017, 0, ZL210010OM, OM, CLOSED, 12/06/2011, 06/06/2012, GR, RISF-00108-16, TV/SECURITY SYSTEM, 7225.00, 7225.00, 07/22/2011
330970, 176 INDIA ST BROOKLYN NY, 11222, 2019, 0, DU210043OM, OM, CLOSED, 09/04/2015, 06/28/2016, DE, ROM-00057-16, POINTNG & WATERPROOF, 13500.00, 0, 06/16/2015
364636, 181 INDIA ST BROOKLYN NY, 11222, 2020, 0, HS210022OM, OM, CLOSED, 07/19/2019, 11/24/2020, GP, M66, BOILER, 13300.00, 13013.50, 08/18/2016
364636, 181 INDIA ST BROOKLYN NY, 11222, 2020, 0, HS210022OM, OM, CLOSED, 07/19/2019, 11/24/2020, GP, M66, HOT WATER HEATER, 2500.00, 2500.00, 08/18/2016
364636, 181 INDIA ST BROOKLYN NY, 11222, 2020, 0, HV210009OM, OM, CLOSED, 10/28/2019, 11/25/2020, GP, M66, NEW ELECTRICAL RISER, 16000.00, 15607.50, 03/05/2017
364636, 181 INDIA ST BROOKLYN NY, 11222, 2020, 0, HV210009OM, OM, CLOSED, 10/28/2019, 11/25/2020, GP, M66, INTERCOM, 1500.00, 1500.00, 02/05/2018
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, STOOP+CONCRETE FRONT, 18570.00, 9809.13, 07/20/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, IRON FENCE/RAIL/DOOR, 6950.00, 0.00, 12/28/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, ROOF/SKYLIGHTS/VENT, 68040.00, 38488.09, 12/04/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, FRONT+CANOPY, 2850.00, 0.00, 08/10/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, SIDING+TRIM, 47950.00, 28777.25, 07/27/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, EN210085OM, OM, CLOSED, 02/08/2016, 11/30/2016, GP, A66, FRONT DOOR+TRANSOM, 4290.00, 2425.04, 12/28/2015
368548, 29 INGRAHAM ST BROOKLYN NY, 11206, 2019, 0, FX210080OM, OM, CLOSED, 12/14/2017, 04/02/2018, GP, RRO-00011-18, REWIRING, 32360.00, 30071.50, 01/03/2017
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, ENTRY/BASEMENT DOORS, 8000.00, 8000.00, 04/15/2014
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, MAILBOXES, 1000.00, 0.00, 04/15/2014
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, INTERCOM, 6000.00, 6000.00, 04/15/2014
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, ENTRY PAINT/TILE/ETC, 4000.00, 0.00, 04/15/2014
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, ROOF/BULKHEAD/HATCH, 21650.00, 21650.00, 04/15/2014
356808, 26 IRVING AVE BROOKLYN NY, 11237, 2020, 0, DX210065OM, OM, CLOSED, 12/07/2015, 10/06/2016, GP, ROM-00098-16, HALL PAINT/TILE/ETC., 15000.00, 0.00, 04/15/2014
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, ZL210009OM, OM, CLOSED, 12/01/2011, 02/24/2012, GR, ROM-00014-12, NEW ROOF, 13600.00, 13600.00, 06/29/2011
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, AW210028OM, OM, CLOSED, 11/14/2012, 02/19/2013, GR, RTOM-0001-13, DOORS, 3500.00, 3500.00, 02/27/2012
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, AX210023OM, OM, CLOSED, 12/03/2012, 02/28/2013, GR, ROM-00014-13, INTERCOM, 4200.00, 4200.00, 02/29/2012
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, BP210026OM, OM, CLOSED, 04/17/2013, 06/14/2013, GR, ROM-00048-13, APARTMENT DOORS, 15500.00, 15500.00, 02/15/2013
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, FO210068OM, OM, CLOSED, 03/31/2017, 07/20/2017, GR, ROM-00062-17, WINDOWS, 32000.00, 32000.00, 04/16/2016
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, GX210001OM, OM, CLOSED, 12/21/2018, 05/17/2019, GP, ROM-00035-19, BOILER/HOT WTR. HTR., 14025.00, 12403.70, 11/13/2017
345259, 52 IRVING AVE BROOKLYN NY, 11237, 2020, 0, HP210036OM, OM, CLOSED, 04/01/2019, 12/05/2019, GR, ROM-00058-19, VESTIBULE DOOR, 2721.87, 2721.87, 12/10/2018
360124, 59 IRVING AVE BROOKLYN NY, 11237, 2020, 0, BU210058X, X, CLOSED, 09/19/2013, 09/25/2013, CW, RX-00014-13
333161, 63 IRVING AVE BROOKLYN NY, 11237, 2018, 0, GX210135OM, OM, OPEN, 12/31/2018, N/A, NONE, MRM1, NEW ROOF, 15800.00, 0, 07/09/2018
333161, 63 IRVING AVE BROOKLYN NY, 11237, 2018, 0, GX210135OM, OM, OPEN, 12/31/2018, N/A, NONE, MRM1, POINTNG & WATERPROOF, 15500.00, 0, 07/21/2018
333161, 63 IRVING AVE BROOKLYN NY, 11237, 2018, 0, GX210135OM, OM, OPEN, 12/31/2018, N/A, NONE, MRM1, POWERWASH, 21000.00, 0, 09/11/2018
330071, 156 IRVING AVE BROOKLYN NY, 11237, 2019, 0, AR210069OM, OM, CLOSED, 06/25/2012, 12/14/2012, GP, ROM-00078-12, BOILER, 7106.50, 3900.00, 11/12/2010
357510, 158 IRVING AVE BROOKLYN NY, 11237, 2018, 0, ZC210061OM, OM, CLOSED, 03/25/2011, 07/21/2011, GP, RXX-000803-19, POINTNG & WATERPROOF, 7500.00, 7000.00, 08/03/2010
325208, 172 IRVING AVE BROOKLYN NY, 11237, 2019, 0, EP210028X, X, CLOSED, 04/28/2016, 04/28/2016, CW, RX-00002-16
325045, 177 IRVING AVE BROOKLYN NY, 11237, 2020, 0, CR210036OM, OM, CLOSED, 06/13/2014, 08/12/2015, GR, RRT-00023-15, SIDINGS FRONT/REAR, 19750.00, 19750.00, 08/27/2013
304372, 188 IRVING AVE BROOKLYN NY, 11237, 2016, 0, BX210041OM, OM, CLOSED, 12/04/2013, 01/13/2015, GP, ROM-00029-15, BOILER, 11416.00, 10926.00, 01/05/2012
304372, 188 IRVING AVE BROOKLYN NY, 11237, 2016, 0, BX210041OM, OM, CLOSED, 12/04/2013, 01/13/2015, GP, ROM-00029-15, H0T WATER HEATER, 2500.00, 2500.00, 01/05/2012
304372, 188 IRVING AVE BROOKLYN NY, 11237, 2016, 0, BX210041OM, OM, CLOSED, 12/04/2013, 01/13/2015, GP, ROM-00029-15, REPIPING, 5828.00, 0.00, 02/10/2012
304372, 188 IRVING AVE BROOKLYN NY, 11237, 2016, 0, FR210011OM, OM, CLOSED, 06/05/2017, 08/06/2018, GR, ROM-00069-18, INTERCOM, 3000.00, 3000.00, 09/15/2016
326855, 215 IRVING AVE BROOKLYN NY, 11237, 2020, 0, BM210054OM, OM, CLOSED, 01/23/2013, 07/05/2013, GP, ROM-00048-13, GAS BOILER, 9000.00, 8692.90, 04/23/2012
366851, 243 IRVING AVE BROOKLYN NY, 11237, 2019, 0, EU210069X, X, CLOSED, 09/15/2016, 11/18/2016, CW, RX-00005-16
329417, 289 IRVING AVE BROOKLYN NY, 11237, 2020, 0, XK210041OM, OM, CLOSED, 11/23/2009, 06/04/2010, GR, RXX-000915-18, NEW ROOF, 4275.00, 4275.00, 10/05/2009
338664, 51 IRVING PL BROOKLYN NY, 11238, 2020, 0, XJ210109OM, OM, CLOSED, 10/01/2009, 03/18/2011, DE, RXX-000803-19, NEW ROOF, 8000.00, 0, 03/15/2007
338664, 51 IRVING PL BROOKLYN NY, 11238, 2020, 0, XJ210109OM, OM, CLOSED, 10/01/2009, 03/18/2011, DE, RXX-000803-19, DUAL FUEL BURNER, 15500.00, 0, 05/28/2008
338664, 51 IRVING PL BROOKLYN NY, 11238, 2020, 0, XJ210109OM, OM, CLOSED, 10/01/2009, 03/18/2011, DE, RXX-000803-19, COMPUTER HEAT PANEL, 7950.00, 0, 09/25/2008
338664, 51 IRVING PL BROOKLYN NY, 11238, 2020, 0, XJ210109OM, OM, CLOSED, 10/01/2009, 03/18/2011, DE, RXX-000803-19, NEW CHIMNEY, 3495.00, 0, 06/12/2009
326454, 151 JAVA ST BROOKLYN NY, 11222, 2020, 0, GW230078OM, OM, CLOSED, 11/14/2018, 09/19/2019, GP, ROM-00041-19, BOILER/BURNER, 20085.89, 18363.89, 11/17/2016
326454, 151 JAVA ST BROOKLYN NY, 11222, 2020, 0, GX230063OM, OM, CLOSED, 12/14/2018, 05/20/2019, GR, ROM-00032-19, REPLACE APT. WINDOWS, 22000.00, 22000.00, 06/29/2018
326454, 151 JAVA ST BROOKLYN NY, 11222, 2020, 0, HO230114OM, OM, CLOSED, 03/27/2019, 11/02/2020, GP, M66, REWIRING, 42600.00, 41280.00, 09/15/2017
326454, 151 JAVA ST BROOKLYN NY, 11222, 2020, 0, HT230013OM, OM, CLOSED, 08/26/2019, 03/04/2020, VO, M99
305339, 186 JAVA ST BROOKLYN NY, 11222, 2020, 0, CM230031OM, OM, CLOSED, 01/21/2014, 05/26/2015, GP, ROM-00030-15, GAS BOILER/W |  HEATER, 15000.00, 14282.30, 04/20/2012
343785, 190 JAVA ST BROOKLYN NY, 11222, 2020, 0, CM210034OM, OM, CLOSED, 01/28/2014, 08/08/2014, GP, ROM-00048-14, BOILER/WATER HEATER, 13825.00, 13403.20, 05/01/2012
311622, 198 JAVA ST BROOKLYN NY, 11222, 2020, 0, BM210050OM, OM, CLOSED, 01/30/2013, 05/16/2013, GR, ROM-00036-13, INTERCOM/ENTRY SYST., 3200.00, 3200.00, 08/24/2012
311622, 198 JAVA ST BROOKLYN NY, 11222, 2020, 0, BO210046OM, OM, CLOSED, 03/29/2013, 06/14/2013, GP, ROM-00043-13, BOILER/WATER HEATER, 10850.00, 10553.20, 08/01/2012
300424, 199 JAVA ST BROOKLYN NY, 11222, 2019, 0, BT210010OM, OM, CLOSED, 08/01/2013, 12/19/2013, GP, ROM-00075-13, INTERCOM, 12851.18, 11802.60, 02/06/2013
300424, 199 JAVA ST BROOKLYN NY, 11222, 2019, 0, ET210031OM, OM, CLOSED, 08/01/2016, 10/17/2016, GR, ROM-00114-16, FIRE ESCAPES, 19000.00, 19000.00, 05/24/2014
315483, 200 JAVA ST BROOKLYN NY, 11222, 2020, 0, FM210054OM, OM, CLOSED, 01/26/2017, 05/19/2017, GP, ROM-00040-17, BOILER, 12600.00, 12213.50, 10/12/2016
315483, 200 JAVA ST BROOKLYN NY, 11222, 2020, 0, FM210054OM, OM, CLOSED, 01/26/2017, 05/19/2017, GP, ROM-00040-17, WIRING/STEAM BOILER, 1050.00, 998.00, 10/12/2016
315483, 200 JAVA ST BROOKLYN NY, 11222, 2020, 0, FM210054OM, OM, CLOSED, 01/26/2017, 05/19/2017, GP, ROM-00040-17, STEAM BOILER EQUIP, 6910.67, 6347.34, 10/12/2016
355248, 230 JAY ST BROOKLYN NY, 11201, NR, 0, FN210017X, X, CLOSED, 02/09/2017, 02/09/2017, CW, RX-00002-17
370297, 237 JEFFERSON AVE BROOKLYN NY, 11216, 2020, 0, CU210070OM, OM, CLOSED, 09/24/2014, 12/14/2015, GP, ROM-00079-15, APARTMENT WINDOWS, 10970.00, 0.00, 09/25/2012
370297, 237 JEFFERSON AVE BROOKLYN NY, 11216, 2020, 0, CU210070OM, OM, CLOSED, 09/24/2014, 12/14/2015, GP, ROM-00079-15, POINTNG & WATERPROOF, 4360.00, 4360.00, 09/21/2012
370297, 237 JEFFERSON AVE BROOKLYN NY, 11216, 2020, 0, CU210070OM, OM, CLOSED, 09/24/2014, 12/14/2015, GP, ROM-00079-15, BROWNSTONE FACADE, 45900.00, 45900.00, 05/21/2013
370297, 237 JEFFERSON AVE BROOKLYN NY, 11216, 2020, 0, CU210070OM, OM, CLOSED, 09/24/2014, 12/14/2015, GP, ROM-00079-15, INSULATE BASEMENT, 2485.00, 0.00, 11/20/2013
370297, 237 JEFFERSON AVE BROOKLYN NY, 11216, 2020, 0, CU210070OM, OM, CLOSED, 09/24/2014, 12/14/2015, GP, ROM-00079-15, INSULATE ROOF, 5340.00, 0.00, 09/15/2014
307017, 431 JEFFERSON AVE BROOKLYN NY, 11221, 2018, 0, YI210060X, X, CLOSED, 09/14/2010, 12/31/2010, CW, RXX-000104-20
319247, 447 JEFFERSON AVE BROOKLYN NY, 11221, 2016, 1, XD230002OM, OM, CLOSED, 04/02/2009, 03/22/2010, GP, RXX-000915-18, BOILER/H.W.HEATERS, 11000.00, 11000.00, 09/19/2007
319247, 447 JEFFERSON AVE BROOKLYN NY, 11221, 2016, 1, XD230002OM, OM, CLOSED, 04/02/2009, 03/22/2010, GP, RXX-000915-18, NEW CHIMNEY LINER, 5000.00, 0000.00, 01/09/2008
327619, 774 JEFFERSON AVE BROOKLYN NY, 11221, 2020, 0, ZL230028OM, OM, CLOSED, 12/16/2011, 04/05/2012, GP, RISF-00106-16, BOILER, 16895.00, 0.00, 12/29/2007
327619, 774 JEFFERSON AVE BROOKLYN NY, 11221, 2020, 0, ZL230028OM, OM, CLOSED, 12/16/2011, 04/05/2012, GP, RISF-00106-16, SECURITY SYSTEM, 3875.00, 3875.00, 09/15/2011
336917, 836 JEFFERSON AVE BROOKLYN NY, 11221, 2010, 0, ER210016X, X, CLOSED, 06/13/2016, 06/20/2016, CW, RX-00004-16
310598, 977 JEFFERSON AVE BROOKLYN NY, 11221, 2020, 0, CV210051X, X, CLOSED, 10/22/2014, 03/31/2015, CW, RX-00002-15
345853, 995 JEFFERSON AVE BROOKLYN NY, 11221, 2018, 0, EN210005X, X, CLOSED, 02/02/2016, 02/02/2016, CW, RX-00001-16
381628, 1335 JEFFERSON AVE BROOKLYN NY, 11221, 2020, 0, HP210130OM, OM, CLOSED, 04/22/2019, 08/27/2020, GR, M66, HOT WATER HEATER, 1150.00, 1150.00, 07/12/2018
313547, 1516 JEFFERSON AVE BROOKLYN NY, 11237, 2019, 0, YF210022X, X, CLOSED, 06/09/2010, 07/13/2010, CW, RXX-000811-18
324145, 1518 JEFFERSON AVE BROOKLYN NY, 11237, 2019, 0, YK210004OM, OM, CLOSED, 11/29/2010, 03/18/2011, GP, RXX-000803-19, NEW ROOF, 5800.00, 5800.00, 08/05/2009
324145, 1518 JEFFERSON AVE BROOKLYN NY, 11237, 2019, 0, YK210004OM, OM, CLOSED, 11/29/2010, 03/18/2011, GP, RXX-000803-19, ROOF SKYLIGHTS, 1340.00, 1340.00, 08/05/2009
324145, 1518 JEFFERSON AVE BROOKLYN NY, 11237, 2019, 0, YK210004OM, OM, CLOSED, 11/29/2010, 03/18/2011, GP, RXX-000803-19, ROOF DOOR, 950.00, 950.00, 08/05/2009
324145, 1518 JEFFERSON AVE BROOKLYN NY, 11237, 2019, 0, YK210004OM, OM, CLOSED, 11/29/2010, 03/18/2011, GP, RXX-000803-19, BOILER, 7500.00, 0.00, 10/27/2008
345268, 186 JEFFERSON ST BROOKLYN NY, 11206, 2019, 0, CV210150X, X, CLOSED, 10/28/2014, 03/31/2015, CW, RX-00002-15
326225, 190 JEFFERSON ST BROOKLYN NY, 11206, 2019, 0, EM210042X, X, CLOSED, 01/15/2016, 01/22/2016, CW, RX-00001-16
329590, 194 JEFFERSON ST BROOKLYN NY, 11206, 2019, 0, YA210042X, X, CLOSED, 01/26/2010, 01/27/2010, CW, RXX-000811-18
345816, 252 JEFFERSON ST BROOKLYN NY, 11237, 2020, 0, YD210027X, X, CLOSED, 04/06/2010, 04/08/2010, CW, RXX-000811-18
348450, 255 JEFFERSON ST BROOKLYN NY, 11237, 2018, 0, AR210059X, X, CLOSED, 06/22/2012, 08/16/2012, CW, RX-00011-12
338034, 256 JEFFERSON ST BROOKLYN NY, 11237, 2020, 0, FU210118OM, OM, CLOSED, 09/14/2017, 02/01/2019, GP, ECM, BRICK CHIMNEY, 3600.00, 3600.00, 01/01/2016
